股票代码,出现粘合日期,订单状态,进场日期,是否有平半仓,进场价格,出场日期,出场价格, 利润
600507,2007-08-29,未进场就被达到止损位置出场,,False,11.26,,0,0
600165,2013-10-16,未进场就被达到止损位置出场,,False,6.85,,0,0
600282,2013-11-11,未进场就被达到止损位置出场,,False,1.9,,0,0
600165,2013-10-15,未进场就被达到止损位置出场,,False,6.85,,0,0
600282,2013-10-24,未进场就被达到止损位置出场,,False,1.96,,0,0
600165,2013-05-22,压到红线止损出场,2013-05-27,True,6.88,2013-06-13,7.306875000000001,0.4268750000000008
600282,2013-10-24,未进场就被达到止损位置出场,,False,1.96,,0,0
600282,2013-10-23,未进场就被达到止损位置出场,,False,1.99,,0,0
600165,2013-05-21,压到红线止损出场,2013-05-24,True,6.77,2013-06-13,7.306875000000001,0.5368750000000011
600165,2013-05-20,压到红线止损出场,2013-05-23,True,6.77,2013-06-13,7.306875000000001,0.5368750000000011
600282,2013-10-22,止损出场,2013-11-28,False,2.0,2013-11-29,1.95,-0.050000000000000044
600165,2013-05-14,压到红线止损出场,2013-05-17,True,6.54,2013-06-13,7.306875000000001,0.7668750000000006
600282,2013-10-21,止损出场,2013-11-28,False,2.0,2013-11-29,1.96,-0.040000000000000036
600282,2013-07-24,未进场就被达到止损位置出场,,False,1.83,,0,0
600165,2013-05-07,压到红线止损出场,2013-05-17,True,6.67,2013-06-13,7.306875000000001,0.6368750000000007
600282,2013-07-23,未进场就被达到止损位置出场,,False,1.81,,0,0
600165,2013-05-06,压到红线止损出场,2013-05-17,True,6.67,2013-06-13,7.306875000000001,0.6368750000000007
600282,2013-07-22,止损出场,2013-07-25,False,1.8,2013-07-29,1.73,-0.07000000000000006
600165,2012-10-16,止损出场,2012-10-19,False,6.39,2012-11-08,6.15,-0.23999999999999932
600282,2013-07-16,止损出场,2013-08-12,False,1.86,2013-08-23,1.8,-0.06000000000000005
600126,2017-04-06,止损出场,2017-04-11,False,8.64,2017-04-14,8.4,-0.2400000000000002
600165,2012-10-15,未进场就被达到止损位置出场,,False,6.53,,0,0
600282,2013-07-15,止损出场,2013-08-12,False,1.86,2013-08-16,1.81,-0.050000000000000044
600126,2017-04-06,止损出场,2017-04-11,False,8.64,2017-04-14,8.4,-0.2400000000000002
600165,2012-08-09,压到红线止损出场,2012-08-14,True,6.45,2012-08-29,7.01875,0.5687499999999996
600126,2017-04-05,止损出场,2017-04-10,False,8.64,2017-04-17,8.28,-0.3600000000000012
600282,2013-04-24,压到红线止损出场,2013-05-13,True,2.23,2013-05-24,2.245625,0.015625
600165,2012-08-09,压到红线止损出场,2012-08-14,True,6.45,2012-08-29,7.01875,0.5687499999999996
600126,2017-03-30,压到红线止损出场,2017-04-06,True,8.45,2017-04-14,8.385833333333332,-0.06416666666666693
600282,2013-04-23,压到红线止损出场,2013-05-13,True,2.25,2013-05-24,2.245625,-0.004375000000000018
600165,2012-08-08,压到红线止损出场,2012-08-13,True,6.21,2012-08-29,7.01875,0.8087499999999999
600126,2017-03-30,压到红线止损出场,2017-04-06,True,8.45,2017-04-14,8.385833333333332,-0.06416666666666693
600282,2013-04-17,止损出场,2013-04-22,False,2.24,2013-04-23,2.2,-0.040000000000000036
600165,2012-08-07,压到红线止损出场,2012-08-10,True,6.27,2012-08-29,7.01875,0.7487500000000002
600126,2014-02-11,未进场就被达到止损位置出场,,False,3.65,,0,0
600282,2013-04-16,止损出场,2013-04-19,False,2.24,2013-04-23,2.2,-0.040000000000000036
600165,2012-08-06,未进场就被达到止损位置出场,,False,6.27,,0,0
600126,2013-09-04,压到红线止损出场,2013-09-09,True,3.82,2013-09-16,3.7075,-0.11249999999999982
600282,2013-04-15,未进场就被达到止损位置出场,,False,2.24,,0,0
600165,2012-07-11,止损出场,2012-07-26,False,6.17,2012-07-27,6.05,-0.1200000000000001
600126,2013-09-03,压到红线止损出场,2013-09-06,True,3.47,2013-09-16,3.7075,0.23749999999999982
600282,2013-03-20,止损出场,2013-03-25,False,2.31,2013-03-28,2.24,-0.06999999999999984
600165,2012-07-10,止损出场,2012-07-13,False,6.15,2012-07-16,6.0,-0.15000000000000036
600282,2013-03-19,未进场就被达到止损位置出场,,False,2.33,,0,0
600126,2013-07-31,压到红线止损出场,2013-08-05,True,2.93,2013-08-19,3.015625,0.08562499999999984
600165,2012-06-26,未进场就被达到止损位置出场,,False,6.09,,0,0
600117,2017-04-19,"观望,未进场",,False,6.02,,0,0
600282,2013-03-18,未进场就被达到止损位置出场,,False,2.35,,0,0
600126,2013-04-16,压到红线止损出场,2013-04-19,True,3.43,2013-05-09,3.7090000000000005,0.27900000000000036
600165,2012-06-25,未进场就被达到止损位置出场,,False,6.4,,0,0
600117,2017-04-18,"观望,未进场",,False,6.23,,0,0
600126,2013-04-15,压到红线止损出场,2013-04-18,True,3.36,2013-05-09,3.7090000000000005,0.34900000000000064
600165,2011-07-18,止损出场,2011-07-25,False,9.79,2011-08-01,9.27,-0.5199999999999996
600282,2013-03-14,"观望,未进场",,False,2.38,,0,0
600117,2017-03-30,未进场就被达到止损位置出场,,False,6.37,,0,0
600126,2013-03-27,未进场就被达到止损位置出场,,False,3.53,,0,0
600165,2010-06-23,未进场就被达到止损位置出场,,False,7.48,,0,0
600282,2013-03-14,"观望,未进场",,False,2.38,,0,0
600117,2017-03-30,未进场就被达到止损位置出场,,False,6.37,,0,0
600126,2012-11-28,未进场就被达到止损位置出场,,False,2.9,,0,0
600165,2009-07-15,未进场就被达到止损位置出场,,False,7.19,,0,0
600022,2016-06-08,未进场就被达到止损位置出场,,False,2.45,,0,0
600117,2016-09-14,止损出场,2016-09-21,False,5.14,2016-09-26,5.03,-0.10999999999999943
600282,2013-03-13,"观望,未进场",,False,2.38,,0,0
600126,2012-11-07,未进场就被达到止损位置出场,,False,3.04,,0,0
600165,2009-05-19,压到红线止损出场,2009-06-03,True,5.91,2009-06-22,6.55375,0.6437499999999998
600022,2014-07-15,未进场就被达到止损位置出场,,False,1.62,,0,0
600282,2013-03-12,止损出场,2013-03-15,False,2.38,2013-03-18,2.35,-0.029999999999999805
600117,2016-06-27,压到红线止损出场,2016-06-30,True,5.0,2016-07-18,5.381875000000001,0.38187500000000085
600126,2012-11-06,未进场就被达到止损位置出场,,False,3.04,,0,0
600165,2008-12-01,压到红线止损出场,2008-12-04,True,4.12,2008-12-15,4.29375,0.17375000000000007
600022,2014-07-14,未进场就被达到止损位置出场,,False,1.62,,0,0
600282,2013-03-11,未进场就被达到止损位置出场,,False,2.42,,0,0
600117,2016-06-08,未进场就被达到止损位置出场,,False,5.18,,0,0
600126,2012-11-05,未进场就被达到止损位置出场,,False,3.06,,0,0
600165,2007-08-22,未进场就被达到止损位置出场,,False,8.66,,0,0
600022,2014-06-30,压到红线止损出场,2014-07-03,True,1.57,2014-07-22,1.5700000000000003,2.220446049250313e-16
600282,2013-03-07,未进场就被达到止损位置出场,,False,2.41,,0,0
600126,2012-06-25,未进场就被达到止损位置出场,,False,3.66,,0,0
600117,2014-11-24,压到红线止损出场,2014-11-27,True,4.77,2014-12-05,4.7025,-0.0674999999999999
600022,2014-06-04,未进场就被达到止损位置出场,,False,1.55,,0,0
600282,2013-03-07,未进场就被达到止损位置出场,,False,2.41,,0,0
600117,2014-06-18,未进场就被达到止损位置出场,,False,3.13,,0,0
600126,2012-06-21,"观望,未进场",,False,3.7,,0,0
600022,2014-06-03,止损出场,2014-06-06,False,1.55,2014-06-09,1.53,-0.020000000000000018
600282,2013-03-06,止损出场,2013-03-11,False,2.38,2013-03-15,2.33,-0.04999999999999982
600117,2014-06-17,压到红线止损出场,2014-06-30,True,3.13,2014-07-21,3.3537500000000002,0.22375000000000034
600126,2012-06-21,"观望,未进场",,False,3.7,,0,0
600282,2013-03-05,止损出场,2013-03-08,False,2.37,2013-03-18,2.32,-0.050000000000000266
600022,2014-04-23,止损出场,2014-07-15,False,1.61,2014-07-16,1.58,-0.030000000000000027
600117,2014-06-16,压到红线止损出场,2014-06-30,True,3.13,2014-07-21,3.3537500000000002,0.22375000000000034
600282,2013-03-04,止损出场,2013-03-07,False,2.38,2013-03-18,2.31,-0.06999999999999984
600022,2014-04-08,止损出场,2014-04-11,False,1.64,2014-04-15,1.61,-0.029999999999999805
600126,2012-06-20,"观望,未进场",,False,3.72,,0,0
600117,2014-06-12,止损出场,2014-06-30,False,3.15,2014-07-01,3.1,-0.04999999999999982
600282,2013-02-06,止损出场,2013-02-18,False,2.44,2013-02-19,2.38,-0.06000000000000005
600022,2014-03-26,未进场就被达到止损位置出场,,False,1.63,,0,0
600126,2012-06-06,未进场就被达到止损位置出场,,False,3.77,,0,0
600117,2014-06-12,止损出场,2014-06-30,False,3.15,2014-07-01,3.1,-0.04999999999999982
600282,2013-02-05,止损出场,2013-02-08,False,2.43,2013-02-19,2.36,-0.07000000000000028
600022,2014-02-10,未进场就被达到止损位置出场,,False,1.65,,0,0
600126,2012-06-05,未进场就被达到止损位置出场,,False,3.81,,0,0
600117,2014-06-11,未进场就被达到止损位置出场,,False,3.17,,0,0
600282,2013-02-04,止损出场,2013-02-07,False,2.41,2013-02-21,2.33,-0.08000000000000007
600022,2014-01-27,未进场就被达到止损位置出场,,False,1.6,,0,0
600126,2012-05-09,未进场就被达到止损位置出场,,False,4.01,,0,0
600117,2014-06-10,未进场就被达到止损位置出场,,False,3.17,,0,0
600282,2013-01-31,压到红线止损出场,2013-02-05,True,2.36,2013-02-19,2.4074999999999998,0.047499999999999876
600022,2013-11-27,止损出场,2013-12-04,False,1.77,2013-12-17,1.7,-0.07000000000000006
600117,2014-06-09,未进场就被达到止损位置出场,,False,3.17,,0,0
600126,2012-05-08,"观望,未进场",,False,4.06,,0,0
600282,2013-01-31,压到红线止损出场,2013-02-05,True,2.36,2013-02-19,2.4074999999999998,0.047499999999999876
600022,2013-11-26,止损出场,2013-11-29,False,1.75,2013-12-02,1.7,-0.050000000000000044
600117,2014-06-05,止损出场,2014-06-11,False,3.17,2014-06-12,3.11,-0.06000000000000005
600126,2012-01-18,止损出场,2012-01-30,False,4.15,2012-02-07,4.0,-0.15000000000000036
600282,2013-01-30,压到红线止损出场,2013-02-04,True,2.38,2013-02-19,2.4074999999999998,0.027499999999999858
600022,2013-11-25,止损出场,2013-11-28,True,1.72,2013-12-02,1.7,-0.020000000000000018
600117,2014-06-05,止损出场,2014-06-11,False,3.17,2014-06-12,3.11,-0.06000000000000005
600282,2013-01-29,未进场就被达到止损位置出场,,False,2.38,,0,0
600126,2012-01-17,压到红线止损出场,2012-01-20,True,4.14,2012-03-06,4.341875,0.20187500000000025
600022,2013-11-13,压到红线止损出场,2013-11-18,True,1.7,2013-12-02,1.7106249999999998,0.010624999999999885
600117,2014-06-04,未进场就被达到止损位置出场,,False,3.24,,0,0
600126,2010-12-27,未进场就被达到止损位置出场,,False,5.24,,0,0
600282,2013-01-28,压到红线止损出场,2013-01-31,True,2.35,2013-02-19,2.4074999999999998,0.05749999999999966
600117,2014-06-03,未进场就被达到止损位置出场,,False,3.24,,0,0
600022,2013-11-12,压到红线止损出场,2013-11-15,True,1.7,2013-12-02,1.7106249999999998,0.010624999999999885
600282,2013-01-24,未进场就被达到止损位置出场,,False,2.4,,0,0
600126,2010-12-07,止损出场,2010-12-14,False,5.37,2010-12-15,5.2,-0.16999999999999993
600022,2013-11-11,压到红线止损出场,2013-11-15,True,1.7,2013-12-02,1.7106249999999998,0.010624999999999885
600117,2014-05-12,止损出场,2014-05-15,False,3.28,2014-06-19,3.03,-0.25
600282,2013-01-24,未进场就被达到止损位置出场,,False,2.4,,0,0
600126,2010-08-19,止损出场,2010-08-24,False,5.48,2010-08-25,5.29,-0.1900000000000004
600022,2013-09-03,未进场就被达到止损位置出场,,False,1.78,,0,0
600117,2014-04-16,止损出场,2014-05-15,False,3.31,2014-05-16,3.26,-0.050000000000000266
600282,2013-01-23,未进场就被达到止损位置出场,,False,2.4,,0,0
600126,2010-08-19,止损出场,2010-08-24,False,5.48,2010-08-25,5.29,-0.1900000000000004
600022,2013-09-02,未进场就被达到止损位置出场,,False,1.76,,0,0
600282,2012-12-31,未进场就被达到止损位置出场,,False,2.44,,0,0
600126,2010-03-15,未进场就被达到止损位置出场,,False,6.47,,0,0
600117,2014-02-19,"观望,未进场",,False,3.56,,0,0
600022,2013-05-21,未进场就被达到止损位置出场,,False,2.08,,0,0
600282,2012-12-12,压到红线止损出场,2012-12-17,True,2.28,2012-12-24,2.2875,0.007500000000000284
600117,2014-01-07,止损出场,2014-02-17,False,3.53,2014-02-18,3.45,-0.07999999999999963
600022,2013-05-20,止损出场,2013-05-23,False,2.0,2013-05-28,1.97,-0.030000000000000027
600282,2012-12-11,压到红线止损出场,2012-12-14,True,2.29,2012-12-24,2.2875,-0.0024999999999999467
600117,2014-01-06,未进场就被达到止损位置出场,,False,3.62,,0,0
600022,2013-05-02,压到红线止损出场,2013-05-07,True,1.97,2013-05-28,1.98375,0.013749999999999929
002722,2014-06-11,止损出场,2014-06-16,False,27.5,2014-06-19,26.66,-0.8399999999999999
600282,2012-12-10,压到红线止损出场,2012-12-17,True,2.32,2013-01-09,2.35,0.03000000000000025
600022,2013-05-02,压到红线止损出场,2013-05-07,True,1.97,2013-05-28,1.98375,0.013749999999999929
600117,2013-12-12,"观望,未进场",,False,3.99,,0,0
600282,2012-08-07,未进场就被达到止损位置出场,,False,2.38,,0,0
600022,2013-02-06,"观望,未进场",,False,2.29,,0,0
600282,2012-08-06,未进场就被达到止损位置出场,,False,2.38,,0,0
600117,2013-12-12,"观望,未进场",,False,3.99,,0,0
600022,2013-01-31,压到红线止损出场,2013-02-05,True,2.23,2013-02-18,2.24,0.010000000000000231
600117,2013-10-30,未进场就被达到止损位置出场,,False,4.13,,0,0
600282,2012-02-08,压到红线止损出场,2012-02-13,True,2.97,2012-03-06,3.06625,0.09624999999999995
600022,2013-01-31,压到红线止损出场,2013-02-05,True,2.23,2013-02-18,2.24,0.010000000000000231
600117,2013-06-24,未进场就被达到止损位置出场,,False,4.13,,0,0
600282,2012-02-07,压到红线止损出场,2012-02-10,True,2.95,2012-03-06,3.06625,0.11624999999999996
600022,2013-01-30,未进场就被达到止损位置出场,,False,2.33,,0,0
600117,2013-06-04,"观望,未进场",,False,4.63,,0,0
600022,2013-01-29,未进场就被达到止损位置出场,,False,2.33,,0,0
600282,2011-08-29,"观望,未进场",,False,4.11,,0,0
600019,2017-04-05,未进场就被达到止损位置出场,,False,6.78,,0,0
600117,2013-05-15,压到红线止损出场,2013-05-20,True,4.54,2013-06-03,4.6475,0.10749999999999993
600022,2013-01-28,压到红线止损出场,2013-01-31,True,2.19,2013-02-04,2.196875,0.0068749999999999645
600282,2011-01-17,止损出场,2011-01-20,False,3.43,2011-01-21,3.35,-0.08000000000000007
600019,2016-05-31,未进场就被达到止损位置出场,,False,5.3,,0,0
600117,2013-05-02,压到红线止损出场,2013-05-07,True,4.4,2013-05-15,4.409999999999999,0.009999999999998899
600022,2013-01-24,未进场就被达到止损位置出场,,False,2.24,,0,0
600019,2016-05-30,未进场就被达到止损位置出场,,False,5.3,,0,0
600282,2010-12-29,止损出场,2011-01-04,False,3.46,2011-03-14,0.0,-3.46
600117,2013-05-02,压到红线止损出场,2013-05-07,True,4.4,2013-05-15,4.409999999999999,0.009999999999998899
600022,2013-01-24,未进场就被达到止损位置出场,,False,2.24,,0,0
600019,2014-09-11,止损出场,2014-09-16,False,4.58,2014-09-17,4.44,-0.13999999999999968
600282,2010-12-13,未进场就被达到止损位置出场,,False,3.79,,0,0
600117,2012-10-30,止损出场,2012-11-02,False,5.05,2012-11-08,4.95,-0.09999999999999964
600022,2013-01-23,止损出场,2013-01-30,False,2.24,2013-02-04,2.17,-0.07000000000000028
600019,2014-09-11,止损出场,2014-09-16,False,4.58,2014-09-17,4.44,-0.13999999999999968
600010,2017-06-27,未进场就被达到止损位置出场,,False,2.22,,0,0
600282,2010-11-03,止损出场,2010-11-08,True,4.22,2010-11-12,4.07,-0.14999999999999947
600022,2013-01-22,未进场就被达到止损位置出场,,False,2.24,,0,0
600010,2016-11-10,压到红线止损出场,2016-11-15,True,2.97,2016-12-05,2.985625,0.015625
600019,2014-07-23,压到红线止损出场,2014-07-28,True,4.33,2014-08-13,4.508125,0.17812499999999964
600282,2010-06-30,止损出场,2010-07-05,False,3.55,2010-07-06,3.41,-0.13999999999999968
600022,2013-01-21,止损出场,2013-01-24,False,2.23,2013-01-25,2.16,-0.06999999999999984
600010,2016-11-10,压到红线止损出场,2016-11-15,True,2.97,2016-12-05,2.985625,0.015625
600019,2014-07-22,压到红线止损出场,2014-07-25,True,4.3,2014-08-13,4.508125,0.2081249999999999
600282,2010-06-29,未进场就被达到止损位置出场,,False,3.77,,0,0
600022,2012-12-06,压到红线止损出场,2012-12-11,True,2.1,2013-01-09,2.182,0.08199999999999985
600010,2016-11-09,压到红线止损出场,2016-11-14,True,2.89,2016-11-25,2.9225000000000003,0.032500000000000195
600019,2014-06-26,未进场就被达到止损位置出场,,False,4.18,,0,0
600282,2008-12-02,压到红线止损出场,2008-12-05,True,3.14,2008-12-18,3.428125,0.28812499999999996
600010,2016-10-18,未进场就被达到止损位置出场,,False,2.84,,0,0
600022,2012-12-06,压到红线止损出场,2012-12-11,True,2.1,2013-01-09,2.182,0.08199999999999985
600019,2014-06-26,未进场就被达到止损位置出场,,False,4.18,,0,0
600282,2008-12-01,压到红线止损出场,2008-12-04,True,3.04,2008-12-18,3.428125,0.38812500000000005
600010,2016-09-14,止损出场,2016-09-21,False,2.79,2016-09-26,2.74,-0.04999999999999982
600019,2014-06-25,压到红线止损出场,2014-06-30,True,4.1,2014-08-13,4.508125,0.40812500000000007
600010,2016-09-13,未进场就被达到止损位置出场,,False,2.82,,0,0
600019,2014-06-24,压到红线止损出场,2014-06-27,True,4.0,2014-07-08,4.062499999999999,0.06249999999999911
600010,2016-09-12,止损出场,2016-09-21,False,2.87,2016-09-26,2.78,-0.0900000000000003
600019,2014-06-23,压到红线止损出场,2014-06-26,True,3.94,2014-07-08,4.062499999999999,0.12249999999999917
600010,2016-09-08,止损出场,2016-11-11,True,2.93,2016-11-16,2.88,-0.050000000000000266
600019,2014-06-19,未进场就被达到止损位置出场,,False,3.95,,0,0
600019,2014-06-19,未进场就被达到止损位置出场,,False,3.95,,0,0
